country,count,family_code,nr_of_family_members,lives_in_specific,lives_in,age,toothpaste,toothpaste_full_name,f_concentration,children_adult
Lithuania,1,10085,4,Kaunas,City,41,Ecodenta,Ecodenta multi-functional,1131,
Lithuania,1,10085,4,Kaunas,City,41,Elgydium,Elgydium sensitive,1250,
Lithuania,1,10085,4,Kaunas,City,13,Royal Dent,Royal denta silver,594,
Lithuania,1,10086,4,Kaunas,City,6,Elgydium,Elgydium Ice Age,1000,
Lithuania,1,10086,4,Kaunas,City,15,Elgydium,Elgydium whitening,0,
Lithuania,1,10086,4,Kaunas,City,43,Elgydium,Elgydium whitening,0,
Lithuania,1,10086,4,Kaunas,City,45,Elgydium,Elgydium whitening,0,
Lithuania,1,10087,2,Kaunas,City,16,Sensodyne,Sensodyne Fluoride,1450,
Lithuania,1,10087,2,Kaunas,City,50,Sensodyne,Sensodyne Fluoride,1450,
Lithuania,1,10088,2,Kaunas,City,15,Colgate,Colgate Fresh Confidence,1450,
Lithuania,1,10088,2,Kaunas,City,45,Colgate,Colgate Fresh Confidence,1450,
Lithuania,1,10089,4,Kaunas,City,16,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10089,4,Kaunas,City,16,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10089,4,Kaunas,City,45,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10089,4,Kaunas,City,50,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10090,5,Kaunas,City,2,Emoform,Emoform Kids,500,children
Lithuania,1,10090,5,Kaunas,City,9,Gum,Gum ActiVital,1450,
Lithuania,1,10090,5,Kaunas,City,18,Tebodont,Tebodont F,1250,
Lithuania,1,10090,5,Kaunas,City,40,Tebodont,Tebodont F,1250,
Lithuania,1,10090,5,Kaunas,City,44,Tebodont,Tebodont F,1250,
Lithuania,1,10091,3,Kaunas,City,16,Ecodenta,Ecodenta tartar eliminating,1448,
Lithuania,1,10091,3,Kaunas,City,35,Ecodenta,Ecodenta tartar eliminating,1448,
Lithuania,1,10091,3,Kaunas,City,36,Ecodenta,Ecodenta tartar eliminating,1448,
Lithuania,1,10092,4,Kaunas,City,14,Ecodenta,Ecodenta Coconut,0,
Lithuania,1,10092,4,Kaunas,City,16,Ecodenta,Ecodenta Coconut,0,
Lithuania,1,10092,4,Kaunas,City,42,Ecodenta,Ecodenta Coconut,0,
Lithuania,1,10092,4,Kaunas,City,50,Ecodenta,Ecodenta Coconut,0,
Lithuania,1,10093,4,Kaunas,City,14,Colgate,Colgate total ,1450,
Lithuania,1,10093,4,Kaunas,City,16,Colgate,Colgate total ,1450,
Lithuania,1,10093,4,Kaunas,City,50,Colgate,Colgate total ,1450,
Lithuania,1,10093,4,Kaunas,City,53,Colgate,Colgate total ,1450,
Lithuania,1,10094,7,Kaunas,City,15,Colgate,Colgate Whitening,1450,
Lithuania,1,10094,7,Kaunas,City,38,Colgate,Colgate Whitening,1450,
Lithuania,1,10094,7,Kaunas,City,40,Colgate,Colgate Whitening,1450,
Lithuania,1,10094,7,Kaunas,City,10,Dentalux,Dentalux complex 7,1450,
Lithuania,1,10094,7,Kaunas,City,10,Dentalux,Dentalux complex 7,1450,
Lithuania,1,10094,7,Kaunas,City,12,Dentalux,Dentalux complex 7,1450,
Lithuania,1,10094,7,Kaunas,City,8,Vademecum,Vademecum Junior 6+,1450,children
Lithuania,1,10095,4,Kaunas,City,34,Colgate,Colgate max white expert,1450,
Lithuania,1,10095,4,Kaunas,City,41,Colgate,Colgate max white expert,1450,
Lithuania,1,10095,4,Kaunas,City,8,Dentalux,Dentalux for kids 7+,1000,children
Lithuania,1,10095,4,Kaunas,City,15,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10096,2,Kaunas,City,16,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10096,2,Kaunas,City,37,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10097,4,Kaunas,City,16,Sensodyne,Sensodyne Deep Clean,1450,
Lithuania,1,10097,4,Kaunas,City,21,Sensodyne,Sensodyne Deep Clean,1450,
Lithuania,1,10097,4,Kaunas,City,44,Sensodyne,Sensodyne Deep Clean,1450,
Lithuania,1,10097,4,Kaunas,City,46,Sensodyne,Sensodyne Deep Clean,1450,
Lithuania,1,10098,4,Kaunas,City,15,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10098,4,Kaunas,City,38,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10098,4,Kaunas,City,40,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10098,4,Kaunas,City,80,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10099,3,Kaunas,City,15,Biomed,Biomed Superwhite,0,
Lithuania,1,10099,3,Kaunas,City,28,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10099,3,Kaunas,City,57,Ecodenta,Ecodenta minty moisturizing,1131,
Lithuania,1,10100,3,Kaunas,City,15,Colgate,Colgate cool stripe,1450,
Lithuania,1,10100,3,Kaunas,City,49,Colgate,Colgate cool stripe,1450,
Lithuania,1,10100,3,Kaunas,City,53,Colgate,Colgate cool stripe,1450,
Lithuania,1,10101,3,Kaunas,City,15,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10101,3,Kaunas,City,44,Lacalut,Lacalut alpin,1476,
Lithuania,1,10101,3,Kaunas,City,46,Lacalut,Lacalut alpin,1476,
Lithuania,1,10102,3,Kaunas,City,16,Ecodenta,Ecodenta Briliant whitening,1448,
Lithuania,1,10102,3,Kaunas,City,18,Ecodenta,Ecodenta Briliant whitening,1448,
Lithuania,1,10102,3,Kaunas,City,42,Ecodenta,Ecodenta Briliant whitening,1448,
Lithuania,1,10103,4,Kaunas,City,15,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10103,4,Kaunas,City,15,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10103,4,Kaunas,City,54,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10103,4,Kaunas,City,55,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10104,5,Kaunas,Town,13,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10104,5,Kaunas,Town,46,Dentalux,Dentalux complex 7,1450,
Lithuania,1,10104,5,Kaunas,Town,40,Lacalut,Lacalut White,1360,
Lithuania,1,10104,5,Kaunas,Town,13,Theramed,Theramed whitening,1450,
Lithuania,1,10104,5,Kaunas,Town,15,Theramed,Theramed whitening,1450,
Lithuania,1,10105,4,Kaunas,City,16,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10105,4,Kaunas,City,16,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10105,4,Kaunas,City,45,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10105,4,Kaunas,City,50,Lacalut,Lacalut sensitive,1476,
Lithuania,1,10106,4,Kaunas,City,8,Lacalut,Lacalut kids 4-8 metu,500,
Lithuania,1,10106,4,Kaunas,City,15,Sensodyne,Sensodyne Pronamel,1450,
Lithuania,1,10106,4,Kaunas,City,37,Sensodyne,Sensodyne Pronamel,1450,
Lithuania,1,10106,4,Kaunas,City,37,Sensodyne,Sensodyne Pronamel,1450,
Lithuania,1,10107,4,Kaunas,Town,13,Blend-a-med,Blend-a-med 3D white,1450,
Lithuania,1,10107,4,Kaunas,Town,16,Blend-a-med,Blend-a-med 3D white,1450,
Lithuania,1,10107,4,Kaunas,Town,40,Blend-a-med,Blend-a-med 3D white,1450,
Lithuania,1,10107,4,Kaunas,Town,43,Blend-a-med,Blend-a-med 3D white,1450,
Lithuania,1,10108,7,Kaunas,City,2,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10108,7,Kaunas,City,14,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10108,7,Kaunas,City,16,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10108,7,Kaunas,City,44,Lesnoj Balsam,Lesnoj Balsam,,
Lithuania,1,10108,7,Kaunas,City,52,Lesnoj Balsam,Lesnoj Balsam,,
Lithuania,1,10108,7,Kaunas,City,68,Lesnoj Balsam,Lesnoj Balsam,,
Lithuania,1,10108,7,Kaunas,City,80,Lesnoj Balsam,Lesnoj Balsam,,
Lithuania,1,10109,4,Kaunas,City,6,Sensodyne,Sensodyne Complete,1450,
Lithuania,1,10109,4,Kaunas,City,15,Sensodyne,Sensodyne Complete,1450,
Lithuania,1,10109,4,Kaunas,City,41,Sensodyne,Sensodyne Complete,1450,
Lithuania,1,10109,4,Kaunas,City,50,Sensodyne,Sensodyne Complete,1450,
Lithuania,1,10110,3,Kaunas,City,15,L’Angelica,L’Angelica Denti Sensibili,0,
Lithuania,1,10110,3,Kaunas,City,57,L’Angelica,L’Angelica Denti Sensibili,0,
Lithuania,1,10110,3,Kaunas,City,59,L’Angelica,L’Angelica Denti Sensibili,0,
Lithuania,1,10111,3,Kaunas,Town,15,Apatite,Apatite,0,
Lithuania,1,10111,3,Kaunas,Town,37,Apatite,Apatite,0,
Lithuania,1,10111,3,Kaunas,Town,40,Elmex,Elmex Caries Protection ,1400,
Lithuania,1,10112,5,Kaunas,City,5,Ecodenta,Ecodenta KAKE MAKE,498,
Lithuania,1,10112,5,Kaunas,City,12,Ecodenta,Ecodenta KAKE MAKE,198,
Lithuania,1,10112,5,Kaunas,City,16,Splat,Splat Biocalcium,0,
Lithuania,1,10112,5,Kaunas,City,39,Splat,Splat Biocalcium,0,
Lithuania,1,10112,5,Kaunas,City,41,Splat,Splat Biocalcium,0,
Lithuania,1,10113,5,Kaunas,City,15,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10113,5,Kaunas,City,15,Ecodenta,Ecodenta pineapple mornings,0,
Lithuania,1,10113,5,Kaunas,City,19,Ecodenta,Ecodenta triple force,0,
Lithuania,1,10113,5,Kaunas,City,42,Ecodenta,Ecodenta triple force,0,
Lithuania,1,10113,5,Kaunas,City,58,Ecodenta,Ecodenta triple force,0,
Lithuania,1,10114,3,Kaunas,City,57,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10114,3,Kaunas,City,16,Colgate,Colgate Natural Extracts,1000,
Lithuania,1,10114,3,Kaunas,City,60,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10115,2,Kaunas,Town,15,Colgate,Colgate total ,1450,
Lithuania,1,10115,2,Kaunas,Town,44,Colgate,Colgate total ,1450,
Lithuania,1,10116,4,Kaunas,City,11,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10116,4,Kaunas,City,15,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10116,4,Kaunas,City,41,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10116,4,Kaunas,City,41,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10117,3,Kaunas,Town,15,Biomed,Biomed Superwhite,0,
Lithuania,1,10117,3,Kaunas,Town,52,Colgate,Colgate Optic White Extra Power,1450,
Lithuania,1,10117,3,Kaunas,Town,55,Colgate,Colgate Optic White Extra Power,1450,
Lithuania,1,10118,11,Kaunas,City,12,Firefly,Firefly anti-cavity,900,
Lithuania,1,10118,11,Kaunas,City,16,Firefly,Firefly anti-cavity,900,
Lithuania,1,10118,11,Kaunas,City,19,Firefly,Firefly anti-cavity,900,
Lithuania,1,10118,11,Kaunas,City,42,Firefly,Firefly anti-cavity,900,
Lithuania,1,10118,11,Kaunas,City,12,Velym,Velym daily protection,1450,
Lithuania,1,10118,11,Kaunas,City,16,Velym,Velym daily protection,1450,
Lithuania,1,10118,11,Kaunas,City,19,Velym,Velym daily protection,1450,
Lithuania,1,10118,11,Kaunas,City,42,Velym,Velym daily protection,1450,
Lithuania,1,10118,11,Kaunas,City,42,Velym,Velym daily protection,1450,
Lithuania,1,10118,11,Kaunas,City,70,Velym,Velym daily protection,1450,
Lithuania,1,10118,11,Kaunas,City,2,Weleda,Weleda,0,
Lithuania,1,10119,4,Kaunas,City,14,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10119,4,Kaunas,City,15,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10119,4,Kaunas,City,38,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10119,4,Kaunas,City,38,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10120,8,Kaunas,City,13,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10120,8,Kaunas,City,15,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10120,8,Kaunas,City,17,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10120,8,Kaunas,City,22,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10120,8,Kaunas,City,24,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10120,8,Kaunas,City,47,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10120,8,Kaunas,City,50,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10120,8,Kaunas,City,16,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10121,5,Kaunas,City,10,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10121,5,Kaunas,City,15,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10121,5,Kaunas,City,18,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10121,5,Kaunas,City,41,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10121,5,Kaunas,City,41,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10122,4,Kaunas,City,14,Elgydium,Elgydium sensitive,1250,
Lithuania,1,10122,4,Kaunas,City,16,Elgydium,Elgydium sensitive,1250,
Lithuania,1,10122,4,Kaunas,City,39,Elgydium,Elgydium sensitive,1250,
Lithuania,1,10122,4,Kaunas,City,40,Elgydium,Elgydium sensitive,1250,
Lithuania,1,10123,2,Kaunas,City,45,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10123,2,Kaunas,City,16,Sensodyne,Sensodyne Rapid Relief,1000,
Lithuania,1,10124,5,Kaunas,City,5,Oral-B,Oral B Kids,1225,children
Lithuania,1,10124,5,Kaunas,City,13,Sensodyne,Sensodyne Extra Whitening,1400,
Lithuania,1,10124,5,Kaunas,City,16,Sensodyne,Sensodyne Extra Whitening,1400,
Lithuania,1,10124,5,Kaunas,City,39,Sensodyne,Sensodyne Extra Whitening,1400,
Lithuania,1,10124,5,Kaunas,City,43,Sensodyne,Sensodyne Extra Whitening,1400,
Lithuania,1,10125,4,Kaunas,City,13,Colgate,Colgate max white charcoal,1450,
Lithuania,1,10125,4,Kaunas,City,15,Colgate,Colgate max white charcoal,1450,
Lithuania,1,10125,4,Kaunas,City,38,Colgate,Colgate max white charcoal,1450,
Lithuania,1,10125,4,Kaunas,City,40,Colgate,Colgate max white charcoal,1450,
Lithuania,1,10126,3,Kaunas,City,15,Ecodenta,Ecodenta gaivi balinamoji,1448,
Lithuania,1,10126,3,Kaunas,City,19,Ecodenta,Ecodenta gaivi balinamoji,1448,
Lithuania,1,10126,3,Kaunas,City,48,Ecodenta,Ecodenta gaivi balinamoji,1448,
Lithuania,1,10127,5,Kaunas,City,15,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10127,5,Kaunas,City,38,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10127,5,Kaunas,City,38,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10127,5,Kaunas,City,1,Deliplus,Deliplus Dientes Blancos,110,
Lithuania,1,10127,5,Kaunas,City,4,Deliplus,Deliplus Dientes Blancos,110,
Lithuania,1,10128,4,Kaunas,City,0,Glister,Glister,950,
Lithuania,1,10128,4,Kaunas,City,15,Glister,Glister,950,
Lithuania,1,10128,4,Kaunas,City,38,Glister,Glister,950,
Lithuania,1,10128,4,Kaunas,City,38,Glister,Glister,950,
Lithuania,1,10129,2,Kaunas,City,15,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10129,2,Kaunas,City,35,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10130,3,Kaunas,City,16,Ecodenta,Ecodenta sensitivity relief,1131,
Lithuania,1,10130,3,Kaunas,City,46,Ecodenta,Ecodenta sensitivity relief,1131,
Lithuania,1,10130,3,Kaunas,City,48,Ecodenta,Ecodenta sensitivity relief,1131,
Lithuania,1,10131,4,Kaunas,City,15,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10131,4,Kaunas,City,19,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10131,4,Kaunas,City,39,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10131,4,Kaunas,City,41,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10132,4,Kaunas,City,10,Sensodyne,Sensodyne multi-care,1450,
Lithuania,1,10132,4,Kaunas,City,15,Sensodyne,Sensodyne multi-care,1450,
Lithuania,1,10132,4,Kaunas,City,40,Sensodyne,Sensodyne multi-care,1450,
Lithuania,1,10132,4,Kaunas,City,42,Sensodyne,Sensodyne multi-care,1450,
Lithuania,1,10133,5,Kaunas,City,11,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10133,5,Kaunas,City,15,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10133,5,Kaunas,City,22,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10133,5,Kaunas,City,41,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10133,5,Kaunas,City,44,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10134,3,Kaunas,City,15,Blend-a-med,Blendamed Complete protect fresh,1450,
Lithuania,1,10134,3,Kaunas,City,23,Blend-a-med,Blendamed Complete protect fresh,1450,
Lithuania,1,10134,3,Kaunas,City,43,Parodontax,Paradontax fluoride,1400,
Lithuania,1,10135,3,Kaunas,City,16,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10135,3,Kaunas,City,45,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10135,3,Kaunas,City,48,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10136,5,Kaunas,City,6,"Love, Beauty, Foods Tooth Powder","Love, Beauty, Foods Tooth Powder",,
Lithuania,1,10136,5,Kaunas,City,15,"Love, Beauty, Foods Tooth Powder","Love, Beauty, Foods Tooth Powder",,
Lithuania,1,10136,5,Kaunas,City,16,"Love, Beauty, Foods Tooth Powder","Love, Beauty, Foods Tooth Powder",,
Lithuania,1,10136,5,Kaunas,City,35,"Love, Beauty, Foods Tooth Powder","Love, Beauty, Foods Tooth Powder",,
Lithuania,1,10136,5,Kaunas,City,39,"Love, Beauty, Foods Tooth Powder","Love, Beauty, Foods Tooth Powder",,
Lithuania,1,10137,3,Kaunas,City,15,Colgate,Colgate Max White,1450,
Lithuania,1,10137,3,Kaunas,City,41,Colgate,Colgate Max White,1450,
Lithuania,1,10137,3,Kaunas,City,45,Colgate,Colgate Max White,1450,
Lithuania,1,10138,14,Kaunas,Town,6,Blend-a-med,Blendamed Pro expert,1450,
Lithuania,1,10138,14,Kaunas,Town,16,Blend-a-med,Blendamed Pro expert,1450,
Lithuania,1,10138,14,Kaunas,Town,16,Blend-a-med,Blendamed Pro expert,1450,
Lithuania,1,10138,14,Kaunas,Town,38,Blend-a-med,Blendamed Pro expert,1450,
Lithuania,1,10138,14,Kaunas,Town,46,Blend-a-med,Blendamed Pro expert,1450,
Lithuania,1,10138,14,Kaunas,Town,62,Blend-a-med,Blendamed Pro expert,1450,
Lithuania,1,10138,14,Kaunas,Town,90,Blend-a-med,Blendamed Pro expert,1450,
Lithuania,1,10138,14,Kaunas,Town,6,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10138,14,Kaunas,Town,16,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10138,14,Kaunas,Town,16,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10138,14,Kaunas,Town,38,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10138,14,Kaunas,Town,46,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10138,14,Kaunas,Town,62,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10138,14,Kaunas,Town,90,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10139,4,Kaunas,City,12,Colgate,Colgate Advanced white Charcoal,1450,
Lithuania,1,10139,4,Kaunas,City,15,Colgate,Colgate Advanced white Charcoal,1450,
Lithuania,1,10139,4,Kaunas,City,40,Colgate,Colgate Advanced white Charcoal,1450,
Lithuania,1,10139,4,Kaunas,City,45,Colgate,Colgate Advanced white Charcoal,1450,
Lithuania,1,10140,4,Kaunas,City,15,Glister,Glister,950,
Lithuania,1,10140,4,Kaunas,City,24,Glister,Glister,950,
Lithuania,1,10140,4,Kaunas,City,45,Glister,Glister,950,
Lithuania,1,10140,4,Kaunas,City,52,Glister,Glister,950,
Lithuania,1,10141,4,Kaunas,Rural area,10,Dentalux,Dentalux complex 3,1450,
Lithuania,1,10141,4,Kaunas,Rural area,15,Dentalux,Dentalux complex 3,1450,
Lithuania,1,10141,4,Kaunas,Rural area,39,Dentalux,Dentalux complex 3,1450,
Lithuania,1,10141,4,Kaunas,Rural area,39,Dentalux,Dentalux complex 3,1450,
Lithuania,1,10142,4,Kaunas,City,7,Ecodenta,Ecodenta KAKE MAKE,498,
Lithuania,1,10142,4,Kaunas,City,15,Velym,Velym daily protection,1450,
Lithuania,1,10142,4,Kaunas,City,43,Velym,Velym daily protection,1450,
Lithuania,1,10142,4,Kaunas,City,47,Velym,Velym daily protection,1450,
Lithuania,1,10143,3,Kaunas,City,12,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10143,3,Kaunas,City,15,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10143,3,Kaunas,City,44,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10145,5,Kaunas,City,44,Blend-a-med,Blend-a-med 3D white,1450,
Lithuania,1,10145,5,Kaunas,City,8,Deliplus,Deliplus Dientes Blancos,1100,
Lithuania,1,10145,5,Kaunas,City,12,Dentesan,Dentesan toothpaste,1450,
Lithuania,1,10145,5,Kaunas,City,37,Parodontax,parodontax classic,0,
Lithuania,1,10145,5,Kaunas,City,15,Red Seal,Red Seal Baking Soda,0,
Lithuania,1,10146,5,Kaunas,City,12,Glister,Glister,950,
Lithuania,1,10146,5,Kaunas,City,14,Glister,Glister,950,
Lithuania,1,10146,5,Kaunas,City,21,Glister,Glister,950,
Lithuania,1,10146,5,Kaunas,City,42,Glister,Glister,950,
Lithuania,1,10146,5,Kaunas,City,42,Glister,Glister,950,
Lithuania,1,10147,5,Kaunas,City,15,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10147,5,Kaunas,City,20,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10147,5,Kaunas,City,22,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10147,5,Kaunas,City,41,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10147,5,Kaunas,City,45,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10148,4,Kaunas,City,15,Zemciug “Blue Pearl”,Zemciug “Blue Pearl”,0,
Lithuania,1,10148,4,Kaunas,City,29,Zemciug “Blue Pearl”,Zemciug “Blue Pearl”,0,
Lithuania,1,10148,4,Kaunas,City,50,Zemciug “Blue Pearl”,Zemciug “Blue Pearl”,0,
Lithuania,1,10148,4,Kaunas,City,50,Zemciug “Blue Pearl”,Zemciug “Blue Pearl”,0,
Lithuania,1,10149,4,Kaunas,City,15,Himalaya,Himalaya complete care,500,
Lithuania,1,10149,4,Kaunas,City,22,Himalaya,Himalaya complete care,500,
Lithuania,1,10149,4,Kaunas,City,51,Himalaya,Himalaya Dental Cream ,1450,
Lithuania,1,10149,4,Kaunas,City,52,Himalaya,Himalaya Dental Cream ,1450,
Lithuania,1,10150,5,Kaunas,City,15,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10150,5,Kaunas,City,20,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10150,5,Kaunas,City,23,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10150,5,Kaunas,City,42,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10150,5,Kaunas,City,45,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10151,4,Kaunas,City,11,Colgate,Colgate natural extrects charcoal + white,1450,
Lithuania,1,10151,4,Kaunas,City,15,Colgate,Colgate natural extrects charcoal + white,1450,
Lithuania,1,10151,4,Kaunas,City,42,Colgate,Colgate natural extrects charcoal + white,1450,
Lithuania,1,10151,4,Kaunas,City,69,Glister,Glister,950,
Lithuania,1,10152,4,Kaunas,City,44,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10152,4,Kaunas,City,16,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10152,4,Kaunas,City,43,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10152,4,Kaunas,City,9,Ecodenta,Ecodenta KAKE MAKE,498,
Lithuania,1,10153,4,Kaunas,City,2,Forever Bright,Forever Bright,0,
Lithuania,1,10153,4,Kaunas,City,15,Forever Bright,Forever Bright,0,
Lithuania,1,10153,4,Kaunas,City,36,Lacalut,Lacalut fluor,1482,
Lithuania,1,10153,4,Kaunas,City,41,Lacalut,Lacalut fluor,1482,
Lithuania,1,10154,4,Kaunas,City,15,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10154,4,Kaunas,City,23,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10154,4,Kaunas,City,48,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10154,4,Kaunas,City,49,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10155,4,Kaunas,City,15,Aquafresh,Aquafresh Intense Clean,1485,
Lithuania,1,10155,4,Kaunas,City,23,Oak Bark Modum Clasic (rusiska),Oak Bark Modum Clasic (rusiska),1450,
Lithuania,1,10155,4,Kaunas,City,45,WOOM,WOOM white,1450,
Lithuania,1,10155,4,Kaunas,City,46,WOOM,WOOM white,1450,
Lithuania,1,10156,5,Kaunas,City,4,Colgate,Colgate Smiles kids 3-5,1000,children
Lithuania,1,10156,5,Kaunas,City,40,Elmex,Elmex Sensitive ,1400,
Lithuania,1,10156,5,Kaunas,City,45,Elmex,Elmex Sensitive ,1400,
Lithuania,1,10156,5,Kaunas,City,12,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10156,5,Kaunas,City,15,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10157,3,Kaunas,City,15,Colgate,Colgate max white expert,1450,
Lithuania,1,10157,3,Kaunas,City,38,Colgate,Colgate max white expert,1450,
Lithuania,1,10157,3,Kaunas,City,41,Colgate,Colgate max white expert,1450,
Lithuania,1,10158,4,Kaunas,City,15,Colgate,Colgate Whitening,1450,
Lithuania,1,10158,4,Kaunas,City,23,Colgate,Colgate Whitening,1450,
Lithuania,1,10158,4,Kaunas,City,43,Colgate,Colgate Whitening,1450,
Lithuania,1,10158,4,Kaunas,City,45,Colgate,Colgate Whitening,1450,
Lithuania,1,10159,4,Kaunas,City,10,Glister,Glister,950,
